size,density,graph_type,mst_algo,maze_num,runtime
20,100,matrix,prims,8,0.00927287500235252
20,100,matrix,kruskals,8,0.011284957996394951
20,100,list,prims,8,0.0020040830058860593
20,100,list,kruskals,8,0.003973458005930297
20,100,matrix,prims,9,0.009426541997527238
20,100,matrix,kruskals,9,0.011316040996462107
20,100,list,prims,9,0.001970584002265241
20,100,list,kruskals,9,0.003998082996986341
50,0,matrix,prims,0,0.31225545800407417
50,0,matrix,kruskals,0,0.3455566250049742
50,0,list,prims,0,0.013062458994681947
50,0,list,kruskals,0,0.014642583999375347
50,0,matrix,prims,1,0.3264430409981287
50,0,matrix,kruskals,1,0.4517446660029236
50,0,list,prims,1,0.013954874993942212
50,0,list,kruskals,1,0.01566737500252202
50,0,matrix,prims,2,0.40379558299900964
50,0,matrix,kruskals,2,0.34489333300007274
50,0,list,prims,2,0.013748208999459166
50,0,list,kruskals,2,0.015338500001234934
50,0,matrix,prims,3,0.33028475000173785
50,0,matrix,kruskals,3,0.33485662499879254
50,0,list,prims,3,0.013681750002433546
50,0,list,kruskals,3,0.023867333999078255
50,0,matrix,prims,4,0.3254556669999147
50,0,matrix,kruskals,4,0.3334688750037458
50,0,list,prims,4,0.026373499997134786
50,0,list,kruskals,4,0.014903542003594339
50,0,matrix,prims,5,0.3227692090003984
50,0,matrix,kruskals,5,0.3367130830010865
50,0,list,prims,5,0.014473791998170782
50,0,list,kruskals,5,0.01461600000038743
50,0,matrix,prims,6,0.3519322919964907
50,0,matrix,kruskals,6,0.3510055000006105
50,0,list,prims,6,0.013366582999879029
50,0,list,kruskals,6,0.014245332997234073
50,0,matrix,prims,7,0.3121179160007159
50,0,matrix,kruskals,7,0.33444029100064654
50,0,list,prims,7,0.013317459000973031
50,0,list,kruskals,7,0.01452945799974259
50,0,matrix,prims,8,0.31886862499959534
50,0,matrix,kruskals,8,0.3349142090009991
50,0,list,prims,8,0.025130292000540067
50,0,list,kruskals,8,0.015402292003273033
50,0,matrix,prims,9,0.35085624999919673
50,0,matrix,kruskals,9,0.34112625000125263
50,0,list,prims,9,0.028440083005989436
50,0,list,kruskals,9,0.018270665997988544
50,25,matrix,prims,0,0.3246075000060955
50,25,matrix,kruskals,0,0.36883233400294557
50,25,list,prims,0,0.015015791999758221
50,25,list,kruskals,0,0.021162500001082662
50,25,matrix,prims,1,0.3259364170007757
50,25,matrix,kruskals,1,0.43146716699993704
50,25,list,prims,1,0.014600750000681728
50,25,list,kruskals,1,0.021303125002305023
50,25,matrix,prims,2,0.36592454200581415
50,25,matrix,kruskals,2,0.33628466699883575
50,25,list,prims,2,0.014962249995733146
50,25,list,kruskals,2,0.021717249997891486
50,25,matrix,prims,3,0.3250583330009249
50,25,matrix,kruskals,3,0.3797400830007973
50,25,list,prims,3,0.014893250001478009
50,25,list,kruskals,3,0.02179700000124285
50,25,matrix,prims,4,0.33259320900106104
50,25,matrix,kruskals,4,0.3328469580010278
50,25,list,prims,4,0.014897875000315253
50,25,list,kruskals,4,0.020963374998245854
50,25,matrix,prims,5,0.31755183399945963
50,25,matrix,kruskals,5,0.3338717500009807
50,25,list,prims,5,0.014864374999888241
50,25,list,kruskals,5,0.020865917002083734
50,25,matrix,prims,6,0.32370991700008744
50,25,matrix,kruskals,6,0.38978758300072514
50,25,list,prims,6,0.016143417000421323
50,25,list,kruskals,6,0.02335466600197833
50,25,matrix,prims,7,0.3201697080003214
