size,density,graph_type,mst_algo,maze_num,runtime
20,25,matrix,prims,5,0.010270915998262353
20,25,matrix,kruskals,5,0.027034334001655225
20,25,list,prims,5,0.0017803750015445985
20,25,list,kruskals,5,0.0031537909962935373
20,25,matrix,prims,6,0.009158499997283798
20,25,matrix,kruskals,6,0.01084508300118614
20,25,list,prims,6,0.0017459579976275563
20,25,list,kruskals,6,0.0032281669991789386
20,25,matrix,prims,7,0.00924249999661697
20,25,matrix,kruskals,7,0.01056866699946113
20,25,list,prims,7,0.0017794999948819168
20,25,list,kruskals,7,0.0030504169990308583
20,25,matrix,prims,8,0.009023500002513174
20,25,matrix,kruskals,8,0.010851084000023548
20,25,list,prims,8,0.0017391250003129244
20,25,list,kruskals,8,0.0031625420015188865
20,25,matrix,prims,9,0.009129792000749148
20,25,matrix,kruskals,9,0.010652083001332358
20,25,list,prims,9,0.001760457998898346
20,25,list,kruskals,9,0.0032617500037304126
20,50,matrix,prims,0,0.00932341700536199
20,50,matrix,kruskals,0,0.011073458997998387
20,50,list,prims,0,0.0019077079996350221
20,50,list,kruskals,0,0.0040825420001056045
20,50,matrix,prims,1,0.009678916998382192
20,50,matrix,kruskals,1,0.011671249994833488
20,50,list,prims,1,0.0019784579999395646
20,50,list,kruskals,1,0.0037311660053092055
20,50,matrix,prims,2,0.00905225000315113
20,50,matrix,kruskals,2,0.010922875000687782
20,50,list,prims,2,0.0018740419982350431
20,50,list,kruskals,2,0.0036242909991415218
20,50,matrix,prims,3,0.009011167006974574
20,50,matrix,kruskals,3,0.01079679199756356
20,50,list,prims,3,0.0018285839978489093
20,50,list,kruskals,3,0.0035983749985462055
20,50,matrix,prims,4,0.009179583998047747
20,50,matrix,kruskals,4,0.010870291000173893
20,50,list,prims,4,0.0018451249998179264
20,50,list,kruskals,4,0.0035647909971885383
20,50,matrix,prims,5,0.009052999994310085
20,50,matrix,kruskals,5,0.010825582998222671
20,50,list,prims,5,0.0018468749985913746
20,50,list,kruskals,5,0.003479042003164068
20,50,matrix,prims,6,0.008981332997791469
20,50,matrix,kruskals,6,0.01066795799852116
20,50,list,prims,6,0.0018170830007875338
20,50,list,kruskals,6,0.0033562500029802322
20,50,matrix,prims,7,0.04093170900159748
20,50,matrix,kruskals,7,0.01834775000315858
20,50,list,prims,7,0.00494674999936251
20,50,list,kruskals,7,0.003538416996889282
20,50,matrix,prims,8,0.009537542006000876
20,50,matrix,kruskals,8,0.011516917002154514
20,50,list,prims,8,0.001906915997096803
20,50,list,kruskals,8,0.003841459001705516
20,50,matrix,prims,9,0.009903209000185598
20,50,matrix,kruskals,9,0.011991124993073754
20,50,list,prims,9,0.001947583004948683
20,50,list,kruskals,9,0.004452083005162422
20,75,matrix,prims,0,0.009663499993621372
20,75,matrix,kruskals,0,0.01220150000153808
20,75,list,prims,0,0.002361915998335462
20,75,list,kruskals,0,0.004513915999268647
20,75,matrix,prims,1,0.014297957997769117
20,75,matrix,kruskals,1,0.011928749998332933
20,75,list,prims,1,0.0021041670042905025
20,75,list,kruskals,1,0.0042124169995076954
20,75,matrix,prims,2,0.010096958998474292
20,75,matrix,kruskals,2,0.01204041700111702
20,75,list,prims,2,0.002732916997047141
20,75,list,kruskals,2,0.004114957999263424
20,75,matrix,prims,3,0.009722167000290938
20,75,matrix,kruskals,3,0.01201783299620729
20,75,list,prims,3,0.0022639580056420527
20,75,list,kruskals,3,0.00431941600254504
20,75,matrix,prims,4,0.010042875001090579
20,75,matrix,kruskals,4,0.011927666004339699
20,75,list,prims,4,0.004788375001226086
20,75,list,kruskals,4,0.004808916994079482
20,75,matrix,prims,5,0.009523791995889042
20,75,matrix,kruskals,5,0.01070270800119033
20,75,list,prims,5,0.0019010000032722019
20,75,list,kruskals,5,0.003562249999959022
20,75,matrix,prims,6,0.00921783300145762
20,75,matrix,kruskals,6,0.011479792003228795
20,75,list,prims,6,0.0019303750013932586
20,75,list,kruskals,6,0.0038112090041977353
20,75,matrix,prims,7,0.009174457998597063
20,75,matrix,kruskals,7,0.011062582998420112
20,75,list,prims,7,0.0019187920042895712
20,75,list,kruskals,7,0.003655083004559856
20,75,matrix,prims,8,0.008973750002041925
20,75,matrix,kruskals,8,0.011023250001017004
20,75,list,prims,8,0.0019672089983941987
20,75,list,kruskals,8,0.0037402090019895695
20,75,matrix,prims,9,0.009362292003061157
20,75,matrix,kruskals,9,0.011837833997560665
20,75,list,prims,9,0.002060459002677817
20,75,list,kruskals,9,0.00433737500134157
20,100,matrix,prims,0,0.009875583004031796
20,100,matrix,kruskals,0,0.011189041004399769
20,100,list,prims,0,0.0020571249988279305
20,100,list,kruskals,0,0.0037994590020389296
20,100,matrix,prims,1,0.00924608400237048
20,100,matrix,kruskals,1,0.011395749999792315
20,100,list,prims,1,0.0019684170038090087
20,100,list,kruskals,1,0.004197916998236906
20,100,matrix,prims,2,0.009245957997336518
20,100,matrix,kruskals,2,0.01117050000175368
20,100,list,prims,2,0.0019547499978216365
20,100,list,kruskals,2,0.0037922920018900186
20,100,matrix,prims,3,0.009290125002735294
20,100,matrix,kruskals,3,0.011240749998250976
20,100,list,prims,3,0.0019657089942484163
20,100,list,kruskals,3,0.0038302089960779995
20,100,matrix,prims,4,0.009090874998946674
20,100,matrix,kruskals,4,0.011125584002002142
20,100,list,prims,4,0.001957207998202648
20,100,list,kruskals,4,0.003853583002637606
20,100,matrix,prims,5,0.009176749998005107
20,100,matrix,kruskals,5,0.011425999997300096
20,100,list,prims,5,0.0019667919987114146
20,100,list,kruskals,5,0.004055292003613431
20,100,matrix,prims,6,0.008975415999884717
20,100,matrix,kruskals,6,0.01094929199462058
20,100,list,prims,6,0.0019433339984971099
20,100,list,kruskals,6,0.003770583003642969
20,100,matrix,prims,7,0.009194665995892137
20,100,matrix,kruskals,7,0.011142041999846697
20,100,list,prims,7,0.001968416996533051
20,100,list,kruskals,7,0.003867125000397209
20,100,matrix,prims,8,0.009253625001292676
20,100,matrix,kruskals,8,0.011273208998318296
20,100,list,prims,8,0.001975459003006108
20,100,list,kruskals,8,0.0040141250065062195
20,100,matrix,prims,9,0.009192541998345405
20,100,matrix,kruskals,9,0.011068792002333794
20,100,list,prims,9,0.001970290999452118
20,100,list,kruskals,9,0.003775541001232341
30,0,matrix,prims,0,0.04224345800321316
30,0,matrix,kruskals,0,0.05182349999813596
30,0,list,prims,0,0.00412091600446729
30,0,list,kruskals,0,0.005148332995304372
