size,density,graph_type,mst_algo,runtime
20,50,matrix,prims,0.34749794006347656
20,50,matrix,prims,0.3255119323730469
20,50,matrix,prims,0.3130629062652588
20,50,matrix,prims,0.29895591735839844
20,50,matrix,prims,0.25350093841552734
20,50,matrix,prims,0.28040409088134766
20,50,matrix,prims,0.33934903144836426
20,50,matrix,prims,0.345613956451416
20,50,matrix,kruskals,0.31835007667541504
20,50,matrix,kruskals,0.2786858081817627
20,50,matrix,kruskals,0.2708752155303955
20,50,matrix,kruskals,0.2575099468231201
20,50,matrix,kruskals,0.3779621124267578
20,50,matrix,kruskals,0.33280277252197266
20,50,matrix,kruskals,0.31131625175476074
20,50,matrix,kruskals,0.2731618881225586
20,50,matrix,kruskals,0.3993208408355713
20,50,matrix,kruskals,0.31695008277893066
20,50,list,prims,0.058171987533569336
20,50,list,prims,0.0662698745727539
20,50,list,prims,0.05485796928405762
20,50,list,prims,0.06104111671447754
20,50,list,prims,0.06138300895690918
20,50,list,prims,0.07038593292236328
20,50,list,prims,0.06019186973571777
20,50,list,prims,0.05971360206604004
20,50,list,prims,0.055769920349121094
20,50,list,prims,0.05482292175292969
20,50,list,kruskals,0.06189703941345215
20,50,list,kruskals,0.056221961975097656
20,50,list,kruskals,0.06103396415710449
20,50,list,kruskals,0.05444002151489258
20,50,list,kruskals,0.05530190467834473
20,50,list,kruskals,0.06801819801330566
20,50,list,kruskals,0.05515599250793457
20,50,list,kruskals,0.057272911071777344
20,50,list,kruskals,0.05381298065185547
20,50,list,kruskals,0.05338692665100098
20,75,matrix,prims,0.3018670082092285
20,75,matrix,prims,0.3310883045196533
20,75,matrix,prims,0.3205842971801758
20,75,matrix,prims,0.31624603271484375
20,75,matrix,prims,0.30905890464782715
20,75,matrix,prims,0.33707594871520996
20,75,matrix,prims,0.3481180667877197
20,75,matrix,prims,0.37224507331848145
20,75,matrix,prims,0.25551414489746094
20,75,matrix,prims,0.33558106422424316
20,75,matrix,kruskals,0.35663318634033203
20,75,matrix,kruskals,0.32326507568359375
20,75,matrix,kruskals,0.28595399856567383
20,75,matrix,kruskals,0.3043830394744873
20,75,matrix,kruskals,0.264890193939209
20,75,matrix,kruskals,0.2852029800415039
20,75,matrix,kruskals,0.3191242218017578
20,75,matrix,kruskals,0.2909219264984131
20,75,matrix,kruskals,0.31654810905456543
20,75,matrix,kruskals,0.30846190452575684
20,75,list,prims,0.055197954177856445
20,75,list,prims,0.06923484802246094
20,75,list,prims,0.07571792602539062
20,75,list,prims,0.08042025566101074
20,75,list,prims,0.07386279106140137
20,75,list,prims,0.06090712547302246
20,75,list,prims,0.0735468864440918
20,75,list,prims,0.06129002571105957
20,75,list,prims,0.06849789619445801
20,75,list,prims,0.11095666885375977
20,75,list,kruskals,0.07220721244812012
20,75,list,kruskals,0.0616300106048584
20,75,list,kruskals,0.06393098831176758
20,75,list,kruskals,0.07312202453613281
20,75,list,kruskals,0.06951403617858887
20,75,list,kruskals,0.09634995460510254
20,75,list,kruskals,0.07500100135803223
20,75,list,kruskals,0.06985092163085938
20,75,list,kruskals,0.07752394676208496
20,75,list,kruskals,0.05819582939147949
20,100,matrix,prims,0.32543277740478516
20,100,matrix,prims,0.30461692810058594
20,100,matrix,prims,0.36948204040527344
20,100,matrix,prims,0.3198561668395996
20,100,matrix,prims,0.3226430416107178
20,100,matrix,prims,0.4253370761871338
20,100,matrix,prims,0.3473360538482666
20,100,matrix,prims,0.35121607780456543
20,100,matrix,prims,0.28856515884399414
20,100,matrix,prims,0.3153049945831299
20,100,matrix,kruskals,0.2875378131866455
20,100,matrix,kruskals,0.3043498992919922
20,100,matrix,kruskals,0.36435818672180176
20,100,matrix,kruskals,0.3813908100128174
20,100,matrix,kruskals,0.4094431400299072
20,100,matrix,kruskals,0.3657960891723633
20,100,matrix,kruskals,0.36325621604919434
20,100,matrix,kruskals,0.3935427665710449
20,100,matrix,kruskals,0.4195241928100586
20,100,matrix,kruskals,0.32860398292541504
20,100,list,prims,0.08529829978942871
20,100,list,prims,0.08325886726379395
20,100,list,prims,0.08870315551757812
20,100,list,prims,0.05736804008483887
20,100,list,prims,0.05937600135803223
20,100,list,prims,0.06540417671203613
20,100,list,prims,0.07112979888916016
20,100,list,prims,0.08466196060180664
20,100,list,prims,0.12609004974365234
20,100,list,prims,0.05919671058654785
20,100,list,kruskals,0.06990480422973633
20,100,list,kruskals,0.08917617797851562
20,100,list,kruskals,0.07534599304199219
20,100,list,kruskals,0.0791161060333252
20,100,list,kruskals,0.06680011749267578
20,100,list,kruskals,0.06707191467285156
20,100,list,kruskals,0.0846719741821289
20,100,list,kruskals,0.059644222259521484
20,100,list,kruskals,0.06767010688781738
20,100,list,kruskals,0.06156420707702637
30,0,matrix,prims,8.95550274848938
30,0,matrix,prims,9.042372226715088
30,0,matrix,prims,7.986809730529785
30,0,matrix,prims,8.2726411819458
30,0,matrix,prims,9.723459959030151
30,0,matrix,prims,9.900644063949585
30,0,matrix,prims,9.967482805252075
30,0,matrix,prims,9.92326807975769
30,0,matrix,prims,7.698812961578369
30,0,matrix,prims,8.444310665130615
30,0,matrix,kruskals,9.34709882736206
30,0,matrix,kruskals,8.93868613243103
30,0,matrix,kruskals,8.745490074157715
30,0,matrix,kruskals,7.174491882324219
30,0,matrix,kruskals,8.958678960800171
30,0,matrix,kruskals,9.523627042770386
30,0,matrix,kruskals,9.336688995361328
30,0,matrix,kruskals,9.30570912361145
