size,density,graph_type,mst_algo,maze_num,runtime
100,0,list,kruskals,5,0.06887795899820048
100,0,matrix,prims,6,6.453054000005068
100,0,matrix,kruskals,6,7.958351250003034
100,0,list,prims,6,0.2596560000019963
100,0,list,kruskals,6,0.45053283399465727
100,0,matrix,prims,7,5.267579625004146
100,0,matrix,kruskals,7,5.705779040996276
100,0,list,prims,7,0.5633949590046541
100,0,list,kruskals,7,0.0675947499985341
100,0,matrix,prims,8,5.159663750004256
100,0,matrix,kruskals,8,5.340937834000215
100,0,list,prims,8,0.11609129200223833
100,0,list,kruskals,8,0.06189266600267729
100,0,matrix,prims,9,5.618040708002809
100,0,matrix,kruskals,9,5.5903192090045195
100,0,list,prims,9,0.11105837499781046
100,0,list,kruskals,9,0.0639227919964469
100,25,matrix,prims,0,5.219685666997975
100,25,matrix,kruskals,0,5.5965368329998455
100,25,list,prims,0,0.135846416997083
100,25,list,kruskals,0,0.08995854199747555
100,25,matrix,prims,1,5.965725375004695
100,25,matrix,kruskals,1,7.569416750004166
100,25,list,prims,1,0.12836854200577363
100,25,list,kruskals,1,0.27286808299686527
100,25,matrix,prims,2,5.486820124999213
100,25,matrix,kruskals,2,7.159375957999146
100,25,list,prims,2,0.3216367079949123
100,25,list,kruskals,2,0.4695506669959286
100,25,matrix,prims,3,6.170104042001185
100,25,matrix,kruskals,3,6.050734124997689
100,25,list,prims,3,0.32016829200438224
100,25,list,kruskals,3,0.10979670899541816
100,25,matrix,prims,4,5.343321084001218
100,25,matrix,kruskals,4,6.045373707995168
100,25,list,prims,4,0.35847487499995623
100,25,list,kruskals,4,0.10596920800162479
100,25,matrix,prims,5,5.887609416997293
100,25,matrix,kruskals,5,6.29697866600327
100,25,list,prims,5,0.3359573750058189
100,25,list,kruskals,5,0.09832470900437329
100,25,matrix,prims,6,5.520928333004122
100,25,matrix,kruskals,6,6.20747608399688
100,25,list,prims,6,0.909472375002224
100,25,list,kruskals,6,0.09545266599889146
100,25,matrix,prims,7,6.047638750002079
100,25,matrix,kruskals,7,6.198299124996993
100,25,list,prims,7,0.14470866700139595
100,25,list,kruskals,7,0.10213654200197197
100,25,matrix,prims,8,5.311886625000625
100,25,matrix,kruskals,8,6.395307250000769
100,25,list,prims,8,0.12112700000579935
100,25,list,kruskals,8,0.27867624999635154
100,25,matrix,prims,9,6.285143583998433
100,25,matrix,kruskals,9,8.005290665998473
100,25,list,prims,9,0.12627637500554556
100,25,list,kruskals,9,0.41236995800136356
100,50,matrix,prims,0,5.9146549590004724
100,50,matrix,kruskals,0,5.765728334001324
100,50,list,prims,0,0.28027737500087824
100,50,list,kruskals,0,0.11124079200089909
100,50,matrix,prims,1,6.792931166004564
100,50,matrix,kruskals,1,5.974460332996387
100,50,list,prims,1,0.8630456249957206
100,50,list,kruskals,1,0.12456237500009593
100,50,matrix,prims,2,5.647269666995271
100,50,matrix,kruskals,2,7.813221707998309
100,50,list,prims,2,0.131243457995879
100,50,list,kruskals,2,0.11368845800461713
100,50,matrix,prims,3,6.3262946250033565
100,50,matrix,kruskals,3,6.596400291993632
100,50,list,prims,3,0.32715708300383994
100,50,list,kruskals,3,0.12048383300134446
100,50,matrix,prims,4,5.773253749997821
100,50,matrix,kruskals,4,6.362398249999387
100,50,list,prims,4,0.12569508400338236
100,50,list,kruskals,4,0.30102150000311667
100,50,matrix,prims,5,6.539284167003643
100,50,matrix,kruskals,5,6.731361999998626
100,50,list,prims,5,0.4749443750042701
100,50,list,kruskals,5,0.11458895800024038
100,50,matrix,prims,6,6.857745125002111
100,50,matrix,kruskals,6,5.82339654200041
100,50,list,prims,6,0.1334536249996745
100,50,list,kruskals,6,0.2951394999981858
100,50,matrix,prims,7,5.65086491600232
100,50,matrix,kruskals,7,5.922029458997713
100,50,list,prims,7,0.13051145899953553
100,50,list,kruskals,7,0.1212593750024098
100,50,matrix,prims,8,5.3379304589980165
100,50,matrix,kruskals,8,6.033096790997661
100,50,list,prims,8,0.16666754199832212
100,50,list,kruskals,8,0.11552920800022548
100,50,matrix,prims,9,5.358378750002885
100,50,matrix,kruskals,9,6.270185458000924
100,50,list,prims,9,0.1363272499947925
100,50,list,kruskals,9,0.2950379999965662
100,75,matrix,prims,0,5.104366499996104
100,75,matrix,kruskals,0,6.44118349999917
100,75,list,prims,0,0.2602292080046027
100,75,list,kruskals,0,0.12278087499726098
100,75,matrix,prims,1,5.503974042003392
100,75,matrix,kruskals,1,7.2348558329977095
100,75,list,prims,1,0.270467041998927
100,75,list,kruskals,1,0.1298464999999851
100,75,matrix,prims,2,7.102228291994834
100,75,matrix,kruskals,2,6.77444516599644
100,75,list,prims,2,0.9331296250020387
100,75,list,kruskals,2,0.11698249999608379
100,75,matrix,prims,3,5.629639917002351
100,75,matrix,kruskals,3,6.023113082999771
100,75,list,prims,3,0.3389728749971255
100,75,list,kruskals,3,0.12454904199694283
100,75,matrix,prims,4,5.996143791002396
100,75,matrix,kruskals,4,6.001714333004202
100,75,list,prims,4,0.1348463339963928
100,75,list,kruskals,4,0.2990918750001583
100,75,matrix,prims,5,5.867051916997298
100,75,matrix,kruskals,5,5.946762583000236
100,75,list,prims,5,0.3241693339950871
100,75,list,kruskals,5,0.13667325000278652
100,75,matrix,prims,6,6.063830374994723
100,75,matrix,kruskals,6,7.021057457997813
100,75,list,prims,6,0.13579975000175182
100,75,list,kruskals,6,0.3112959589998354
100,75,matrix,prims,7,5.946436957994592
100,75,matrix,kruskals,7,6.072873333003372
100,75,list,prims,7,0.3253571249952074
100,75,list,kruskals,7,0.12140412499866216
100,75,matrix,prims,8,6.669816540997999
100,75,matrix,kruskals,8,7.361944999996922
100,75,list,prims,8,0.32063620800181525
100,75,list,kruskals,8,0.1394013749959413
100,75,matrix,prims,9,6.25232091700309
100,75,matrix,kruskals,9,5.7756412499948055
100,75,list,prims,9,0.1273014999969746
100,75,list,kruskals,9,0.306069458994898
100,100,matrix,prims,0,5.4368217500014
100,100,matrix,kruskals,0,6.7306664580028155
100,100,list,prims,0,0.3240263749976293
100,100,list,kruskals,0,0.13060783399851061
100,100,matrix,prims,1,5.808152624995273
100,100,matrix,kruskals,1,8.054067584002041
100,100,list,prims,1,0.15502816699881805
100,100,list,kruskals,1,0.1301321669961908
100,100,matrix,prims,2,5.820471457998792
100,100,matrix,kruskals,2,6.246841708998545
100,100,list,prims,2,0.8386150000005728
100,100,list,kruskals,2,0.1282892500021262
100,100,matrix,prims,3,5.651320042001316
100,100,matrix,kruskals,3,5.8823185410001315
100,100,list,prims,3,0.2705804170036572
100,100,list,kruskals,3,0.12290995800140081
100,100,matrix,prims,4,5.461416916004964
100,100,matrix,kruskals,4,7.446520249999594
100,100,list,prims,4,0.14447970900073415
100,100,list,kruskals,4,0.3059784170036437
100,100,matrix,prims,5,6.303465249999135
100,100,matrix,kruskals,5,6.174397417002183
100,100,list,prims,5,0.6965736670026672
100,100,list,kruskals,5,0.12209525000071153
100,100,matrix,prims,6,5.894726958998945
100,100,matrix,kruskals,6,5.435692375001963
100,100,list,prims,6,0.14108529099758016
100,100,list,kruskals,6,0.12095749999571126
100,100,matrix,prims,7,5.53119045800122
100,100,matrix,kruskals,7,5.673932625002635
100,100,list,prims,7,0.13815687500027707
100,100,list,kruskals,7,0.3017725000026985
100,100,matrix,prims,8,5.431928790996608
100,100,matrix,kruskals,8,5.573299417003
100,100,list,prims,8,0.14332920799643034
100,100,list,kruskals,8,0.15466091700363904
100,100,matrix,prims,9,4.971493165998254
100,100,matrix,kruskals,9,6.138984207995236
100,100,list,prims,9,0.1589279159961734
100,100,list,kruskals,9,0.1256545419964823
